trial,time_step,filter_error_rad,smoother_error_rad
128,10,0.2133946573402543,0.17170451028790623
128,11,0.2033828565354563,0.006881701206604696
128,12,0.37435745009746935,0.23432055802055363
128,13,0.2286793280228414,0.21575813609760486
128,14,0.1339820811586745,0.09670046211855698
128,15,0.014116064823130436,0.06937884890677593
128,16,0.35699537827296624,0.19999271470944846
128,17,0.10005635333997409,0.15897309701736217
128,18,0.3073495900410004,0.12436769526771352
128,19,0.012304213571874278,0.012304213571874278
129,0,0.2998511081543258,0.18685333880985233
129,1,0.4679201925543657,0.46693697890056995
129,2,0.2868835167217041,0.288607423755451
129,3,0.31546572914961146,0.2122436323282244
129,4,0.09364879443660534,0.14171528549860124
129,5,0.21906145018001943,0.12131765349022228
129,6,0.2825825925097263,0.1714584854038783
129,7,0.16260251379098278,0.25370749283275806
129,8,0.015064327730731186,0.1740568555332258
129,9,0.1373437929682435,0.2482678827138649
129,10,0.27272347563266397,0.04526700208779744
129,11,0.11366597021209568,0.13963071364399493
129,12,0.4045137468015616,0.15081418430311277
129,13,0.05456512881044784,0.04947205582233405
129,14,0.07292183580152933,0.013652518854731177
129,15,0.035526369327885554,0.09478766194348465
129,16,0.28816445535817126,0.3378921273549018
129,17,0.5252425399903697,0.49503094920879676
129,18,0.01790599489415534,0.005908933607346345
129,19,0.20540500217415447,0.20540500217415447
130,0,1.515345503872608,0.23685617796692426
130,1,0.19414141988852052,0.062147850711674835
130,2,0.2598799495622979,0.3279180939619959
130,3,0.09978225794822126,0.06303726685172428
130,4,0.18093497550084692,0.19825029099064295
130,5,0.09841952847730973,0.043529444722032906
130,6,0.23819351936856403,0.09879729645144142
130,7,0.16422173202326817,0.07966246491345164
130,8,0.000766913379210088,0.053215303126911806
130,9,0.26960270436123146,0.04485059145446613
130,10,0.5220271546072919,0.4363824649236694
130,11,0.12831703297655128,0.24348071069614807
130,12,0.1808603816498886,0.14004579316207622
130,13,0.6296197996248587,0.2144532155360519
130,14,1.2385224188776327,0.29207274076209444
130,15,1.2237043444413125,0.06093784409654823
130,16,0.3373011290925998,0.2693839141614536
130,17,0.37442894820774875,0.20540933140883233
130,18,0.20719610419046042,0.03744740956074821
130,19,0.6747200239542117,0.6747200239542117
131,0,0.05467192031254786,0.03372097602482693
131,1,0.3071530961141633,0.07005165108609468
131,2,0.3781560677163931,0.03320031989081951
131,3,0.21879566978573362,0.15991170715675018
131,4,0.08672196371388274,0.11928705236501536
131,5,0.3028160446731629,0.1128286564925709
131,6,0.16171331446356962,0.23881206133260147
131,7,0.09780214767967177,0.16016691310628595
131,8,0.05221859064487244,0.10995790652749893
131,9,0.19115172169071393,0.2592568231287178
131,10,0.07383011320774013,0.034557067496618465
131,11,0.42580190096289705,0.38739198495132676
131,12,0.23841467259158122,0.23932066922176176
131,13,0.022562667123985136,0.06692035144663322
131,14,0.2103160338167558,0.0036243586002906447
131,15,0.07984440739888043,0.3212258195270188
131,16,0.035299328640031824,0.04164326831336229
131,17,0.1636030177674943,0.04676495757335353
131,18,0.24299790492666684,0.10915037439282393
131,19,0.15886456765247026,0.15886456765247026
132,0,0.5429423328767911,0.10526374903657487
132,1,1.2807197606805092,0.13438907587704385
132,2,0.032129920412073965,0.0849855622307718
132,3,0.47948413096893816,0.2633420655141725
132,4,0.309905340683148,0.04322371489415522
132,5,0.38421683127300543,0.1753298569320889
132,6,0.20052769497110035,0.06984285796507894
132,7,0.43318478931144,0.4592150048523749
132,8,0.3077352058778864,0.0035327553708977
132,9,0.13336788374307051,0.12654242751266453
132,10,0.22878931009143644,0.10673950553154743
132,11,0.2547451157001106,0.11522235013913429
132,12,0.46306169373578054,0.34149882554170663
132,13,0.21661888311026622,0.11383813840759682
132,14,0.07408516718830782,0.08599350871363143
132,15,0.6118719747240053,0.4812800396829999
132,16,0.2894149901883343,0.14596767323979076
132,17,0.010955542778957383,0.02873041637109308
132,18,0.19491585351351048,0.25196997304935653
132,19,0.468369205912599,0.468369205912599
133,0,0.16958536544233205,0.06889519188703819
133,1,0.1323159762490702,0.17418112412474063
133,2,0.3210800575340853,0.13412316563367366
133,3,0.08294127690572672,0.26118023321901696
133,4,0.011731196808705935,0.01810899524630516
133,5,0.24568567500433192,0.20654452572027138
133,6,0.3872533522699415,0.23698057060715572
133,7,0.26243375315605855,0.04660696256360408
133,8,1.5932050802646938,0.3172986829896596
133,9,0.13528180938371603,0.256965267172665
133,10,0.08918897333929054,0.09714201170854242
133,11,0.1695210508494549,0.3214103719883932
133,12,0.22176092484750853,0.20199969444480637
133,13,0.04415632619240473,0.10701442167729702
133,14,0.14252750574598982,0.09814139411223888
133,15,0.43095383535189713,0.1528215520612557
133,16,0.2473900725535385,0.18325898961063025
133,17,0.23164065311995596,0.05070480228915253
133,18,0.22790886066997418,0.4330949231571113
133,19,0.17908593871796974,0.17908593871796974
134,0,2.1947221505789813,0.08345712695313745
134,1,1.2737617599227269,0.06859035779804357
134,2,0.8166212751592967,0.34866602484911224
134,3,0.35172400715874286,0.4394357900468471
134,4,0.3266307936407604,0.25732786940602326
134,5,0.05818003137945249,0.015146667100804923
134,6,0.7207998407340166,0.4688794709656068
134,7,0.006444035961945538,0.04947696521911915
134,8,0.01095111945982552,0.06361501319363683
134,9,0.22672404559695636,0.14098291476632463
134,10,0.39617183311359927,0.36212320624193817
134,11,0.019155682845407362,0.05401990087283748
134,12,0.04394553600971962,0.17887213582439054
134,13,0.019850944583323926,0.06407193033981295
134,14,0.24822338893086204,0.1911640554131342
134,15,0.17145043486429223,0.10327414666759793
134,16,0.12088182039286588,0.038311578210369124
134,17,0.005576312228710023,0.009540795910031985
134,18,0.04555038770308917,0.14730983875635761
134,19,0.2187146642797444,0.2187146642797444
135,0,0.04127889880042268,0.052130373431280574
135,1,0.10444050437957397,0.055773545343249964
135,2,0.0477708773636536,0.1126952757642119
135,3,0.08167941072787333,0.1098676929708633
135,4,0.1276170345844312,0.07601672590214648
135,5,0.040447148338233596,0.2798080565584744
135,6,0.041690357245674825,0.09010762374144399
135,7,0.02126620741230134,0.11696176177709816
135,8,0.261389396840757,0.0887909089390666
135,9,0.013600512404113196,0.055615757936178234
135,10,0.4470930121904866,0.4124506474627543
135,11,0.025655348443663684,0.05527970282011374
135,12,0.4042522362840164,0.284337961925369
135,13,0.0975125858358199,0.14554214094330264
135,14,0.27279323984193216,0.11130969757551323
135,15,0.3425552767940441,0.21586720618209387
135,16,0.44962459907657015,0.4013169136578192
135,17,0.1349825670423428,0.250284609264392
135,18,0.1645132073496205,0.26164755166602616
135,19,0.15474139011902954,0.15474139011902954
136,0,0.387044265092388,0.08505677292769764
136,1,0.027147576118559336,0.09894067967683817
136,2,0.21329707196955994,0.1915981569166112
136,3,0.1545710319574929,0.31685449548881106
136,4,1.5807922565104695,1.5133164196290299
136,5,0.23547404801324534,0.22073965861365075
136,6,0.11594126657656378,0.11692594932313671
136,7,0.28406965533773887,0.25074527546538894
136,8,0.744163023866562,0.6477513343110939
136,9,0.25402335445670454,0.24584049804099184
136,10,0.4332851467533785,0.3512926351499366
136,11,0.17789639660527,0.025780280868020533
136,12,0.03372188277390453,0.2542313835325025
136,13,0.7884893782708868,0.2275710919886702
136,14,0.2654217615193044,0.15901132964821585
136,15,0.37428756064651836,0.38364757376888203
136,16,0.5276886977452238,0.3406179198758421
136,17,0.013028756881915626,0.054388435566091076
136,18,0.13479979171552525,0.2873229558226571
136,19,0.12204022618340726,0.12204022618340726
137,0,0.1141280519421306,0.46688174692289897
137,1,0.6654839985779386,0.47623610140454886
137,2,0.3420433732602799,0.3770976114737983
137,3,0.27760921199435806,0.07846809677127276
137,4,0.30272948093553254,0.14240764259377148
137,5,0.31590540202071793,0.1744873662258417
137,6,0.24402777711350954,0.1601117767079443
137,7,0.07363262821028504,0.035825255150550905
137,8,0.37124339644249105,0.2701493339748029
137,9,0.509691590074203,0.3646647990133416
137,10,0.320991402965749,0.22356109577654548
137,11,0.013056946654765866,0.03651512907663701
137,12,0.11830952249708648,0.06804207759091252
137,13,0.3347943183001716,0.35726395262732114
137,14,0.11385360055001525,0.0060260613907576754
137,15,0.42111263223837625,0.40493816404410055
137,16,0.34876970794257156,0.29186973969178576
137,17,0.22669518084830065,0.15261512455927884
137,18,0.20079995957914942,0.19769693713329373
137,19,0.19727777187540863,0.19727777187540907
138,0,0.4358624392795525,0.5687806356308522
138,1,0.21098126359781233,0.2589554795031921
138,2,0.10047351324306675,0.09831973165043983
138,3,0.047850057704199145,0.0790080306224974
138,4,0.14552947017441298,0.12240720275883632
138,5,0.9823968520544568,0.32842580083902506
138,6,0.6494510557331274,0.18328605549481214
138,7,1.9589948036095084,0.16810879569598614
138,8,2.1290608934563684,0.06177832806729988
138,9,2.3540460683960704,0.07611439012382704
138,10,2.8023134181165394,0.0363471239955917
138,11,2.7242002297448202,0.312978058947162
138,12,2.4670953488577654,0.22382131768634395
138,13,1.7991375415760409,0.16802557741291846
138,14,0.18960595888820864,0.009954777991064034
138,15,0.5008564590211977,0.392453611620728
138,16,0.013654577882118879,0.10825639515618368
138,17,0.3652792845192425,0.5333007223642037
138,18,0.11454459386510862,0.10932134624150702
138,19,0.14159655160999307,0.14159655160999307
139,0,0.26055657762706286,0.24102715769187277
139,1,0.04563905408623192,0.0352642312590552
139,2,0.020486772048360358,0.13333228858688706
139,3,0.322723164256681,0.2955049338988154
139,4,0.13993509349438948,0.13592467001158592
139,5,0.2932714246247503,0.14555945849834373
139,6,0.011760243357054279,0.10331598375416995
139,7,0.2807250163863797,0.34009565877796266
139,8,0.2815873620080396,0.1592054388769144
139,9,0.25006751376434355,0.23972216561255255
139,10,0.34305993772425314,0.3202311396293407
139,11,0.006719120157349323,0.13882576105805278
139,12,0.25405059107435424,0.3435667456296523
139,13,0.4302315081602126,0.28701387124859234
139,14,0.022606113664099148,0.05908135822703642
139,15,0.11810967411354056,0.00238923932967694
139,16,0.1336595932838751,0.07819204318577011
139,17,0.1797141723507485,0.015880862134291185
139,18,0.06359945304566228,0.03229115375407954
139,19,0.0756389389602834,0.0756389389602834
140,0,0.33440178383064545,0.27295168099467926
140,1,0.15197502794533424,0.0190952410146199
140,2,0.23733823619115313,0.05687190019406074
140,3,0.5378330350373539,0.29048335698969074
140,4,0.23238504047577635,0.10451350105831203
140,5,0.11665041135022536,0.06227176123694855
140,6,0.1986523757047527,0.13501568389197116
140,7,0.0702996307673538,0.05432029473936373
140,8,0.28623137563810186,0.20222641994237378
140,9,0.26533999009119125,0.2510486986702123
140,10,0.0891958756122655,0.065533018843142
140,11,0.20865595126511716,0.05499288814235692
140,12,0.12548211754988436,0.10598462603579328
140,13,0.2887382398012517,0.15042291251421824
140,14,0.7858555191384236,0.8991577302674401
140,15,0.2743188777098382,0.3464083543033971
140,16,0.05547943043964221,0.2329420124278001
140,17,0.33034682172479624,0.39199452651799493
140,18,0.20527991384968614,0.17214080973987533
140,19,0.031066591200825666,0.031066591200825666
141,0,1.415402185419535,0.08908946560756092
141,1,2.0977014684497117,0.16817324818618307
141,2,2.1092410850161896,0.04293657586021826
141,3,0.20293348546168843,0.20555211851806376
141,4,0.1942105408101078,0.3052384153326386
141,5,0.13233967019309212,0.22171410778631806
141,6,0.11019600213034941,0.1459119406547531
141,7,0.28587875299214893,0.361508373268002
141,8,0.21968126542446154,0.06875477896035154
141,9,0.16845642894793134,0.03818755783689021
141,10,0.18050827445374384,0.2792195001147464
141,11,0.09780883670769569,0.06037549463464753
141,12,0.5317227658849175,0.36148820318042585
141,13,0.11567312808472963,0.1324819444165941
141,14,0.1503576087958498,0.37871971293709716
141,15,0.09578933687746805,0.2827631465500158
141,16,0.18188019007684808,0.015937336004238745
141,17,0.12691602010977476,0.046285107183225094
141,18,0.30449133817122753,0.36429248530822544
141,19,0.28451574594696716,0.28451574594696716
142,0,0.29382358657141694,0.29703515818914017
142,1,0.09155294218381638,0.01663350962973542
142,2,0.09638276326194983,0.021486118870832627
142,3,0.27496509864816243,0.2055764892150691
142,4,0.02277686816018676,0.13785469195595734
142,5,0.078022761339124,0.09997831122920164
142,6,0.19424219024053624,0.017799661654088972
142,7,0.4205939277975954,0.24771379141837624
142,8,0.5640512449641943,0.3815585279782385
142,9,0.30278387246276317,0.100290523771835
142,10,0.29983999897021585,0.1357561096127875
142,11,0.21189338714522732,0.30704829456633487
142,12,0.22070109031065632,0.025277269704824246
142,13,0.08475572583805224,0.015973092122234078
142,14,0.23264244557425506,0.17758929233275023
142,15,0.4218504815539821,0.4987605806263713
142,16,0.1398019875005403,0.13112625361002017
142,17,0.13607550095639276,0.11877287241990953
142,18,0.07281121417517422,0.05166601581837593
142,19,0.03864876760234992,0.03864876760234992
143,0,0.8168518828102131,0.2290975571411975
143,1,0.057538448921677254,0.020111081879878867
143,2,0.010496029578396904,0.07411224977677255
143,3,0.21390529840287487,0.0707590261900366
143,4,0.19195749083964175,0.3086973468484202
143,5,0.10697141276217614,0.22224342914652384
143,6,0.0036255424197113584,0.0646860402329903
143,7,0.27117455870552876,0.10262060751643087
143,8,0.12434121912694263,0.14778335235369422
143,9,0.36932910902334193,0.29430971558245567
143,10,0.06919750011459502,0.05309982051044093
143,11,0.19559084898447665,0.22606679059010837
143,12,0.2339255269342848,0.1615900783275781
143,13,0.5385761826618012,0.41967182684129023
143,14,0.13455037572500572,0.19079647681065515
143,15,0.348660297091266,0.20283747045568568
143,16,0.6895294350589474,0.4344940036914844
143,17,1.0927837344217721,0.25757089803587796
143,18,0.22067502260852034,0.136014672329412
143,19,0.3045528471991297,0.3045528471991301
144,0,0.24528606186077617,0.04214324304348738
144,1,0.11333903236901532,0.027792841227285425
144,2,0.8000990579688554,0.08822933878508188
144,3,0.43914397885507483,0.12074731059521948
144,4,0.13449227955874754,0.016651095941056848
144,5,0.15190155046015263,0.18336351687030694
144,6,0.005686023374363636,0.11241140539704197
144,7,0.47777659061930144,0.3973015456171729
144,8,0.16510632796942115,0.17992619007340682
144,9,0.035737148786235906,0.08725992093785084
144,10,0.16484339833372275,0.002920003950620753
144,11,0.3396280930148583,0.32883430090440724
144,12,0.009752798081860803,0.07002655488272858
144,13,0.2826142276342569,0.27284350904479293
144,14,0.15525092761148596,0.01659147209870193
144,15,0.10632255910789956,0.06273690221542694
144,16,0.24094228716571697,0.1954998950466078
144,17,0.30130799803853625,0.25299912927796964
144,18,0.13613521548831997,0.2106993235678769
144,19,0.39424348601689996,0.39424348601689996
145,0,0.09564398549316078,0.15415092374010353
145,1,0.1876285725968958,0.26289390772431265
145,2,0.010332731750501534,0.2601485072853542
145,3,0.21452156615021467,0.3852879038201005
145,4,0.13674764881156332,0.24041439140441145
145,5,0.2780797336434633,0.41609558813341607
145,6,0.2734150700801363,0.27210838522551795
145,7,0.30346572692279317,0.2407902433996374
145,8,0.08666462977878187,0.08967656401159818
145,9,0.016550881604081358,0.10505533010941814
145,10,0.17236373965390195,0.34499853130294245
145,11,0.16460339262628576,0.1399349949037081
145,12,0.027593437745006888,0.005207591587367055
145,13,0.1839171213523656,0.15131410330041284
145,14,0.025390780312341654,0.08291980706249902
145,15,0.0955133729589277,0.13257788669259885
145,16,0.15449497205107,0.005462100153704075
145,17,0.06261754840261347,0.06448552734547341
145,18,0.15758520066107318,0.35871818622582863
145,19,0.05135259437746287,0.05135259437746287
146,0,0.2997459071569111,0.2385000710090308
146,1,0.051530790982075025,0.13254159805380406
146,2,0.35506144705044385,0.35204582563307607
146,3,0.15794797132876504,0.19977921911535823
146,4,0.005770294218679695,0.05890416216927541
146,5,0.2648465665757662,0.16016618822214124
146,6,0.04681881783452013,0.014564147811775285
146,7,0.027042764011859788,0.08713840431024256
146,8,0.03543657511115761,0.042202474174259486
146,9,0.1046704651477981,0.073447924885234
146,10,0.1223280519787906,0.007802330538281943
146,11,0.030564391104717537,0.10111017574023862
146,12,0.0470663342283375,0.061183411832059775
146,13,0.2635153790885756,0.3769834511568053
146,14,0.31275944257381383,0.11952811973836486
146,15,0.004105063896491679,0.05307759341975338
146,16,0.12075049162339191,0.11782499832543625
146,17,0.1246778901565877,0.14220220823781204
146,18,0.17961751410133164,0.17970787322815074
146,19,0.16174164666826307,0.16174164666826307
147,0,2.0483231846448104,0.30594953012006076
147,1,0.2417871951861681,0.14487517934269167
147,2,0.24148168352270272,0.1810415721586538
147,3,0.25657355369293766,0.2624929989267102
147,4,0.034384252625943024,0.03961595404348106
147,5,0.30530214330586825,0.12356416646747581
147,6,0.5849807997092697,0.4159807464663219
147,7,0.17994849852050399,0.017081134991884017
147,8,0.25915206557959447,0.2678027345611391
147,9,0.1870175070925404,0.3049149715895747
147,10,0.15258345261112938,0.1958745271599489
147,11,0.08684819848963166,0.0944550939750215
147,12,0.036856464521697774,0.2182336756417218
147,13,0.55680972608618,0.30233800524971866
147,14,0.6801056791450524,0.532095271271297
147,15,0.016230156124446005,0.011812288068871801
147,16,0.0052430979687176915,0.03608699266518922
147,17,0.06165884612685346,0.0419195255073781
147,18,0.0011873637292030281,0.01354130500805617
147,19,0.2451728494350185,0.2451728494350185
148,0,1.662194806700941,0.0647190182081081
148,1,2.5955632515175378,0.45688285434028675
148,2,2.3278198758538453,0.16194847129422563
148,3,0.1305801804571276,0.029809155224856276
148,4,0.49387295248800545,0.32702896880201315
148,5,0.3499583525637391,0.20193516596615524
148,6,0.7481929906471478,0.4845744072022984
148,7,0.6701154969906242,0.25263463488154336
148,8,0.28530622820080964,0.20726655493852286
148,9,0.08563217053915695,0.06482656289447952
148,10,0.39104234404624805,0.256719571131212
148,11,0.17135139713963943,0.14437453971670866
148,12,0.3696255474982024,0.3718084718649495
148,13,0.35097471304033334,0.16585604259257458
148,14,0.06646228782332919,0.19982900854123642
148,15,0.13626181357322853,0.20480342362143578
148,16,0.07722389574697708,0.19698566886556224
148,17,0.20384451354832578,0.0765381321505787
148,18,0.3472581994113906,0.29025398569838057
148,19,0.1488165779410231,0.1488165779410231
149,0,0.1773127507401786,0.04054542342617573
149,1,0.0021819793246251606,0.13104265896903655
149,2,0.2737338361732866,0.12194823209871508
149,3,0.09475168475348728,0.04645832154043994
149,4,0.004977223667349762,0.045600140073108975
149,5,0.05600967680429614,0.12261700399167275
149,6,0.009424953437498829,0.07636312235507958
149,7,0.0918419087717095,0.040263975829802234
149,8,0.2749616891258695,0.3487920013871286
149,9,0.2067346845161624,0.2268327619389483
149,10,0.1122039026693038,0.11064754345903083
149,11,0.20319229458506172,0.11535535475564096
149,12,0.019727430237143295,0.08665494847494992
149,13,0.04321777464259213,0.1146128868761358
149,14,0.15913019770416836,0.10822614636993944
149,15,0.04093117486109943,0.017299553875107954
149,16,0.01564084603710514,0.05909281600101135
149,17,0.02313186334108286,0.05036246096819941
149,18,0.19296400632406963,0.3328378995510324
149,19,0.3585223843954033,0.3585223843954033
150,0,2.322395403613643,3.1029430518773715
150,1,1.1686024634709655,2.507358737104745
150,2,2.455649722913792,2.8979949727535566
150,3,2.7043495248795875,2.667631755788653
150,4,2.630839218852268,2.396182656104286
150,5,2.273015124077159,2.1127152387231805
150,6,2.0881161311109824,1.9708490982682023
150,7,0.6518843281972462,0.5554716093430399
150,8,0.4851703836813508,0.46814576502452576
150,9,0.35393416262948385,0.18582195780837774
150,10,0.2698283148203009,0.3194352212606719
150,11,0.24596660709936113,0.27837529797269633
150,12,0.12840600749528486,0.09274357263472321
150,13,0.04676645363777343,0.15817985587226246
150,14,0.0798459778959737,0.10580593495711188
150,15,0.48286163613735855,0.22825477275794093
150,16,0.7025479494401186,0.415361264274424
150,17,0.5899449970034971,0.35850145557253255
150,18,0.11968842052350803,0.05802543868142962
150,19,0.3645830132402841,0.3645830132402841
151,0,0.5712707067516938,0.03366544208504507
151,1,0.09847943734796427,0.005136523406616078
151,2,0.20341317859374897,0.1881623361158442
151,3,0.3047338026696922,0.3302373395530456
151,4,0.25358164426834495,0.35522400298296386
151,5,0.5031148865373085,0.4480842345275553
151,6,0.1543912324557577,0.03280298824533068
151,7,0.22990632267976485,0.15745791348481974
151,8,0.13322449510117584,0.15344785828556518
151,9,0.00032703594277849746,0.01771584724940345
151,10,0.2881651735529447,0.2940548234837346
151,11,0.45123729450362227,0.3031713905757778
151,12,0.49272783363736217,0.4409789760481546
151,13,0.3167357337935046,0.25603331340465907
151,14,0.3013934046917699,0.3522320757331867
151,15,0.4021141730787905,0.2632905684887712
151,16,0.07381025227411886,0.14947322827367415
151,17,0.09480168978813985,0.15989068003006146
151,18,0.19232327174704977,0.20799668412756045
151,19,0.04291210814602753,0.04291210814602753
152,0,0.44322805766603146,0.29272084698098455
152,1,0.17304328883776732,0.17229483408926782
152,2,0.01450932443894759,0.15251006824180724
152,3,0.09271020654390005,0.18248274195941372
152,4,0.25206091561191446,0.19595712394349185
152,5,0.18174529357090252,0.01911229450726104
152,6,0.0161217209116713,0.09065582601961353
152,7,0.13056227249130403,0.11902770699148402
152,8,0.05024507658058974,0.037063798600751596
152,9,0.0030476273266915044,0.0345123651503334
152,10,0.08369844136598115,0.1899417465746005
152,11,0.015342004601216264,0.04568298266760307
152,12,0.2157868878064173,0.005624618815168958
152,13,0.3217088284862246,0.238783979717474
152,14,0.2451915402634297,0.20095344482161126
152,15,0.29804585923833615,0.1309688974135499
152,16,0.12319756127374593,0.1711397785123303
152,17,0.25500786608603887,0.27356439153919254
152,18,0.03854899526992428,0.13209179421754103
152,19,0.2842361853288633,0.2842361853288633
153,0,0.12366373031375533,0.03541335577926352
153,1,0.22595585757683967,0.14536592871599963
153,2,0.37941863134394094,0.44801252960244753
153,3,0.22720707496960202,0.2961112264360324
153,4,0.09759968311313871,0.048398316419497434
153,5,0.38126184672388463,0.29759541065075323
153,6,0.20652207391371702,0.1263930810192182
153,7,0.05865397088011637,0.06794575540851833
153,8,0.2300233240204581,0.009905439881322753
153,9,0.11960594421509496,0.16023255291455074
153,10,0.6011045979084981,0.00466904844379723
153,11,0.0008564711130896185,0.24146408385610307
153,12,0.03942208675645009,0.12474007757490657
153,13,0.23119368824389408,0.3268725980494951
153,14,0.11741798333275488,0.06938392369821056
153,15,0.030776604713716793,0.10727149529090907
153,16,0.226430083646469,0.14042935825111158
153,17,0.2790834143527743,0.21504587107464168
153,18,0.3240346939971608,0.27700598613969785
153,19,0.16711261323654103,0.16711261323654103
154,0,0.2597117447342052,2.153940249891951
154,1,1.0068116533905282,2.4574606481390964
154,2,2.174641716654195,2.6711785851604084
154,3,2.74143995768293,2.7435505360306394
154,4,2.9158210468728303,3.1136555658794416
154,5,2.3907781529529557,2.2946410233891057
154,6,2.1264787708636894,1.4943557512412244
154,7,2.5277683732364498,1.6902164013695344
154,8,2.051892183243262,1.231296212922107
154,9,1.6601189507223353,0.5075202063115487
154,10,0.42214476426643444,0.018975581061994262
154,11,0.06930531518248273,0.045234707014016884
154,12,0.3200529366759959,0.14959490447544166
154,13,0.36106124722328214,0.30662732361508205
154,14,0.06587073193270232,0.16342095158685854
154,15,0.001974454920682156,0.10735817546047155
154,16,0.10462125698059843,0.17887529240439015
154,17,0.09688908216154335,0.10327026760678315
154,18,0.12660982157814438,0.24823671107917722
154,19,0.5660359037440159,0.5660359037440159
155,0,0.8661449584377952,0.186729439176458
155,1,0.5446853941727627,0.17782893364672248
155,2,0.48073636902102557,0.12220132079333235
155,3,0.15413472940490802,0.07506302791911157
155,4,0.32231431622124695,0.2772003512179211
155,5,0.336283436406803,0.2312236511991257
155,6,0.04113862931828294,0.03747258980232715
155,7,0.06020743821786123,0.08993574484055289
155,8,0.05158529355585362,0.041228581079710835
155,9,0.13435980865960495,0.015708690366951217
155,10,0.4216824976323901,0.26675840953628516
155,11,0.4315245481800245,0.20463684737807508
155,12,0.21379044372597678,0.11061214938392494
155,13,0.32805601693967823,0.12583349789220888
155,14,0.41206008995375143,0.15926439958112315
155,15,0.0715145221893918,0.2745921960280877
155,16,0.012526920843507483,0.03423006788966543
155,17,0.04569113619644183,0.0373720820341199
155,18,0.05719913618968908,0.006984518508070359
155,19,0.3234735800165156,0.3234735800165156
156,0,1.7026948631036047,0.12475222600240521
156,1,0.1854204314177661,0.20875375265577212
156,2,0.04825802669745727,0.08661401539551328
156,3,0.16961959603543608,0.34833565705179304
156,4,0.030477806545200714,0.013005373490128314
156,5,0.12853446423636683,0.09485586771683785
156,6,0.2647930120938584,0.22828997348999458
156,7,0.34014011602311367,0.36520968240718243
156,8,0.15954446464821803,0.14234728049849643
156,9,0.1822988564471304,0.21844784515620042
156,10,0.20545615702141706,0.25544029985532113
156,11,0.6047794431354179,0.3955061220616294
156,12,0.02923755114121196,0.07752236469800966
156,13,0.17084782690405298,0.06352817938082023
156,14,0.1583765015448293,0.15142642168490994
156,15,0.3431480559597242,0.3641661710146291
156,16,0.15275148239950553,0.15308341128694813
156,17,0.1433109052610817,0.052340825058432294
156,18,0.04150418280518853,0.21695139325458612
156,19,0.04347991303359233,0.04347991303359233
157,0,1.9512686116122868,0.13003582305794126
157,1,0.3963342622407193,0.25891318458213597
157,2,0.2617245718306078,0.17346477273350036
157,3,0.2791456805336505,0.2958410172005923
157,4,0.29747941359901375,0.20980447358156518
157,5,0.15303524284611836,0.19027980082295137
157,6,0.12036328485421421,0.1271630261460981
157,7,0.18029797260052582,0.2258610009962574
157,8,0.2917483706219315,0.07546786139328177
157,9,0.12849970276379086,0.09783057259979655
157,10,0.18172573583664065,0.2411605526337901
157,11,0.20129365587398684,0.14904286868125238
157,12,0.3683632782754631,0.3956689941336551
157,13,0.23823094128965616,0.1233745989180659
157,14,0.36530459719902986,0.22455377943108923
157,15,0.41437941096387476,0.301605936751252
157,16,0.0587163546888263,0.08184670389602289
157,17,0.16605959280168214,0.11719591627702997
157,18,0.4736041983964032,0.47740864419367046
157,19,0.46289281338369825,0.46289281338369825
158,0,0.24005270792928401,0.059567062982704755
158,1,0.28736110732516096,0.19178707298913933
158,2,0.264166382602268,0.2670508089886985
158,3,0.12039453135789202,0.0909799413759651
158,4,0.1394930954858733,0.17305628468161194
158,5,0.25086062424792566,0.2258195397204874
158,6,0.2201480213314735,0.1596422155910755
158,7,0.15529589828337365,0.03775973380689868
158,8,0.19388806275259274,0.10746335748638236
158,9,0.010715079215159129,0.09182062732724372
158,10,0.2214231419347863,0.12227030833146113
158,11,0.2923855380337326,0.3104713392863978
158,12,0.08065752714107033,0.04005307757324328
158,13,0.17412044852702202,0.032765359927376725
158,14,0.11201179428410635,0.14752513338883277
158,15,0.0850606766894404,0.12662870322059838
158,16,0.12847471137403144,0.25459639861627936
158,17,0.3304795348617917,0.25606140468723915
158,18,0.05845003999863607,0.01635328445664541
158,19,0.13979992335653835,0.13979992335653835
159,0,2.005560587287362,0.1562716645608031
159,1,2.30004103744134,0.11782198551245582
159,2,0.14159078052234442,0.14762350358126852
159,3,0.1210346079320832,0.06376519360505029
159,4,0.12608067012661817,0.18699567778578352
159,5,0.043439815154055594,0.029025701810163618
159,6,0.3097144415455686,0.1601896040982762
159,7,0.11359427094049135,0.1554460956115813
159,8,0.12218620475575381,0.10168490133515284
159,9,0.21500433096395888,0.1718490065493068
159,10,0.19705461316462536,0.22639039898706148
159,11,0.14352937849299252,0.13450932853798747
159,12,0.12365385431819576,0.1062760032324217
159,13,0.18339099872036435,0.011105169881606258
159,14,0.05297399458393093,0.04529467468305182
159,15,0.13178462758611342,0.11306292947163987
159,16,0.041801703478855146,0.17540700834673073
159,17,0.28204917079013514,0.12743761367510853
159,18,0.40067668875131757,0.2609283117074659
159,19,0.044982150669404586,0.044982150669404586
160,0,0.4415517164641374,0.3856877513940553
160,1,0.02499867614099749,0.028035927665683857
160,2,0.519429964046811,0.4413329196605016
160,3,0.0037649128082311023,0.08576693207280606
160,4,0.12023423118542453,0.26957221429537626
160,5,0.3904138713198,0.43380179894553006
160,6,0.20247153556895814,0.15581204403063165
