method,parameter,repetition,runtime_s,mean_error_rad,max_mean_error_rad,l1_error,max_l1_error,min_evaluated_density,max_normalization_error
FIGFAN,511,15,0.0021695199999385295,0.00037042735221164906,0.0008321199856204942,0.00010972932706197953,0.00011680771642914424,4.3487822923381325e-06,6.661338147750939e-16
FIGFDN,511,15,0.0021695199999385295,0.0003704273522116984,0.0008321199856204942,0.00010972932706196419,0.00011680771642930043,4.348782292354544e-06,3.3306690738754696e-16
FIGFAN,511,16,0.0021872030000622544,0.00037042735221164906,0.0008321199856204942,0.00010972932706197953,0.00011680771642914424,4.3487822923381325e-06,6.661338147750939e-16
FIGFDN,511,16,0.0021872030000622544,0.0003704273522116984,0.0008321199856204942,0.00010972932706196419,0.00011680771642930043,4.348782292354544e-06,3.3306690738754696e-16
FIGFAN,511,17,0.0021760429999631015,0.00037042735221164906,0.0008321199856204942,0.00010972932706197953,0.00011680771642914424,4.3487822923381325e-06,6.661338147750939e-16
FIGFDN,511,17,0.0021760429999631015,0.0003704273522116984,0.0008321199856204942,0.00010972932706196419,0.00011680771642930043,4.348782292354544e-06,3.3306690738754696e-16
FIGFAN,511,18,0.0021792180000375083,0.00037042735221164906,0.0008321199856204942,0.00010972932706197953,0.00011680771642914424,4.3487822923381325e-06,6.661338147750939e-16
FIGFDN,511,18,0.0021792180000375083,0.0003704273522116984,0.0008321199856204942,0.00010972932706196419,0.00011680771642930043,4.348782292354544e-06,3.3306690738754696e-16
FIGFAN,511,19,0.0021807709999848157,0.00037042735221164906,0.0008321199856204942,0.00010972932706197953,0.00011680771642914424,4.3487822923381325e-06,6.661338147750939e-16
FIGFDN,511,19,0.0021807709999848157,0.0003704273522116984,0.0008321199856204942,0.00010972932706196419,0.00011680771642930043,4.348782292354544e-06,3.3306690738754696e-16
FIGFAN,511,20,0.0022012900000163427,0.00037042735221164906,0.0008321199856204942,0.00010972932706197953,0.00011680771642914424,4.3487822923381325e-06,6.661338147750939e-16
FIGFDN,511,20,0.0022012900000163427,0.0003704273522116984,0.0008321199856204942,0.00010972932706196419,0.00011680771642930043,4.348782292354544e-06,3.3306690738754696e-16
FIGFAN,511,21,0.0021983340000133467,0.00037042735221164906,0.0008321199856204942,0.00010972932706197953,0.00011680771642914424,4.3487822923381325e-06,6.661338147750939e-16
FIGFDN,511,21,0.0021983340000133467,0.0003704273522116984,0.0008321199856204942,0.00010972932706196419,0.00011680771642930043,4.348782292354544e-06,3.3306690738754696e-16
FIGFAN,511,22,0.0022127410001075987,0.00037042735221164906,0.0008321199856204942,0.00010972932706197953,0.00011680771642914424,4.3487822923381325e-06,6.661338147750939e-16
FIGFDN,511,22,0.0022127410001075987,0.0003704273522116984,0.0008321199856204942,0.00010972932706196419,0.00011680771642930043,4.348782292354544e-06,3.3306690738754696e-16
FIGFAN,511,23,0.0021727260000261595,0.00037042735221164906,0.0008321199856204942,0.00010972932706197953,0.00011680771642914424,4.3487822923381325e-06,6.661338147750939e-16
FIGFDN,511,23,0.0021727260000261595,0.0003704273522116984,0.0008321199856204942,0.00010972932706196419,0.00011680771642930043,4.348782292354544e-06,3.3306690738754696e-16
FIGFAN,511,24,0.0021633789999668807,0.00037042735221164906,0.0008321199856204942,0.00010972932706197953,0.00011680771642914424,4.3487822923381325e-06,6.661338147750939e-16
FIGFDN,511,24,0.0021633789999668807,0.0003704273522116984,0.0008321199856204942,0.00010972932706196419,0.00011680771642930043,4.348782292354544e-06,3.3306690738754696e-16
FIGFAN,511,25,0.002166805000001659,0.00037042735221164906,0.0008321199856204942,0.00010972932706197953,0.00011680771642914424,4.3487822923381325e-06,6.661338147750939e-16
FIGFDN,511,25,0.002166805000001659,0.0003704273522116984,0.0008321199856204942,0.00010972932706196419,0.00011680771642930043,4.348782292354544e-06,3.3306690738754696e-16
FIGFAN,511,26,0.002166333999980452,0.00037042735221164906,0.0008321199856204942,0.00010972932706197953,0.00011680771642914424,4.3487822923381325e-06,6.661338147750939e-16
FIGFDN,511,26,0.002166333999980452,0.0003704273522116984,0.0008321199856204942,0.00010972932706196419,0.00011680771642930043,4.348782292354544e-06,3.3306690738754696e-16
FIGFAN,511,27,0.002264888000013343,0.00037042735221164906,0.0008321199856204942,0.00010972932706197953,0.00011680771642914424,4.3487822923381325e-06,6.661338147750939e-16
FIGFDN,511,27,0.002264888000013343,0.0003704273522116984,0.0008321199856204942,0.00010972932706196419,0.00011680771642930043,4.348782292354544e-06,3.3306690738754696e-16
FIGFAN,511,28,0.002178177000018877,0.00037042735221164906,0.0008321199856204942,0.00010972932706197953,0.00011680771642914424,4.3487822923381325e-06,6.661338147750939e-16
FIGFDN,511,28,0.002178177000018877,0.0003704273522116984,0.0008321199856204942,0.00010972932706196419,0.00011680771642930043,4.348782292354544e-06,3.3306690738754696e-16
FIGFAN,511,29,0.0021697509999967224,0.00037042735221164906,0.0008321199856204942,0.00010972932706197953,0.00011680771642914424,4.3487822923381325e-06,6.661338147750939e-16
FIGFDN,511,29,0.0021697509999967224,0.0003704273522116984,0.0008321199856204942,0.00010972932706196419,0.00011680771642930043,4.348782292354544e-06,3.3306690738754696e-16
FIGFAN,1023,0,0.0025382720000379777,0.00037042735221164906,0.0008321199856204942,0.00010972932706218168,0.00011680771642932314,4.348782292213943e-06,4.440892098500626e-16
FIGFDN,1023,0,0.0025382720000379777,0.0003704273522117478,0.0008321199856204942,0.00010972932706216136,0.00011680771642940843,4.34878229235432e-06,1.1102230246251565e-16
FIGFAN,1023,1,0.0024581110000099216,0.00037042735221164906,0.0008321199856204942,0.00010972932706218168,0.00011680771642932314,4.348782292213943e-06,4.440892098500626e-16
FIGFDN,1023,1,0.0024581110000099216,0.0003704273522117478,0.0008321199856204942,0.00010972932706216136,0.00011680771642940843,4.34878229235432e-06,1.1102230246251565e-16
FIGFAN,1023,2,0.0024497460000247884,0.00037042735221164906,0.0008321199856204942,0.00010972932706218168,0.00011680771642932314,4.348782292213943e-06,4.440892098500626e-16
FIGFDN,1023,2,0.0024497460000247884,0.0003704273522117478,0.0008321199856204942,0.00010972932706216136,0.00011680771642940843,4.34878229235432e-06,1.1102230246251565e-16
FIGFAN,1023,3,0.0024783589999515243,0.00037042735221164906,0.0008321199856204942,0.00010972932706218168,0.00011680771642932314,4.348782292213943e-06,4.440892098500626e-16
FIGFDN,1023,3,0.0024783589999515243,0.0003704273522117478,0.0008321199856204942,0.00010972932706216136,0.00011680771642940843,4.34878229235432e-06,1.1102230246251565e-16
FIGFAN,1023,4,0.0024449669999739854,0.00037042735221164906,0.0008321199856204942,0.00010972932706218168,0.00011680771642932314,4.348782292213943e-06,4.440892098500626e-16
FIGFDN,1023,4,0.0024449669999739854,0.0003704273522117478,0.0008321199856204942,0.00010972932706216136,0.00011680771642940843,4.34878229235432e-06,1.1102230246251565e-16
FIGFAN,1023,5,0.002476736000062374,0.00037042735221164906,0.0008321199856204942,0.00010972932706218168,0.00011680771642932314,4.348782292213943e-06,4.440892098500626e-16
FIGFDN,1023,5,0.002476736000062374,0.0003704273522117478,0.0008321199856204942,0.00010972932706216136,0.00011680771642940843,4.34878229235432e-06,1.1102230246251565e-16
FIGFAN,1023,6,0.0024395359999971333,0.00037042735221164906,0.0008321199856204942,0.00010972932706218168,0.00011680771642932314,4.348782292213943e-06,4.440892098500626e-16
FIGFDN,1023,6,0.0024395359999971333,0.0003704273522117478,0.0008321199856204942,0.00010972932706216136,0.00011680771642940843,4.34878229235432e-06,1.1102230246251565e-16
FIGFAN,1023,7,0.0024608869999838134,0.00037042735221164906,0.0008321199856204942,0.00010972932706218168,0.00011680771642932314,4.348782292213943e-06,4.440892098500626e-16
FIGFDN,1023,7,0.0024608869999838134,0.0003704273522117478,0.0008321199856204942,0.00010972932706216136,0.00011680771642940843,4.34878229235432e-06,1.1102230246251565e-16
FIGFAN,1023,8,0.0024654250000821776,0.00037042735221164906,0.0008321199856204942,0.00010972932706218168,0.00011680771642932314,4.348782292213943e-06,4.440892098500626e-16
FIGFDN,1023,8,0.0024654250000821776,0.0003704273522117478,0.0008321199856204942,0.00010972932706216136,0.00011680771642940843,4.34878229235432e-06,1.1102230246251565e-16
FIGFAN,1023,9,0.002453973000001497,0.00037042735221164906,0.0008321199856204942,0.00010972932706218168,0.00011680771642932314,4.348782292213943e-06,4.440892098500626e-16
FIGFDN,1023,9,0.002453973000001497,0.0003704273522117478,0.0008321199856204942,0.00010972932706216136,0.00011680771642940843,4.34878229235432e-06,1.1102230246251565e-16
FIGFAN,1023,10,0.0024695529999689825,0.00037042735221164906,0.0008321199856204942,0.00010972932706218168,0.00011680771642932314,4.348782292213943e-06,4.440892098500626e-16
FIGFDN,1023,10,0.0024695529999689825,0.0003704273522117478,0.0008321199856204942,0.00010972932706216136,0.00011680771642940843,4.34878229235432e-06,1.1102230246251565e-16
FIGFAN,1023,11,0.002474292000101741,0.00037042735221164906,0.0008321199856204942,0.00010972932706218168,0.00011680771642932314,4.348782292213943e-06,4.440892098500626e-16
FIGFDN,1023,11,0.002474292000101741,0.0003704273522117478,0.0008321199856204942,0.00010972932706216136,0.00011680771642940843,4.34878229235432e-06,1.1102230246251565e-16
FIGFAN,1023,12,0.0026974099999961254,0.00037042735221164906,0.0008321199856204942,0.00010972932706218168,0.00011680771642932314,4.348782292213943e-06,4.440892098500626e-16
FIGFDN,1023,12,0.0026974099999961254,0.0003704273522117478,0.0008321199856204942,0.00010972932706216136,0.00011680771642940843,4.34878229235432e-06,1.1102230246251565e-16
FIGFAN,1023,13,0.0024660070000663836,0.00037042735221164906,0.0008321199856204942,0.00010972932706218168,0.00011680771642932314,4.348782292213943e-06,4.440892098500626e-16
FIGFDN,1023,13,0.0024660070000663836,0.0003704273522117478,0.0008321199856204942,0.00010972932706216136,0.00011680771642940843,4.34878229235432e-06,1.1102230246251565e-16
FIGFAN,1023,14,0.0039059270000052493,0.00037042735221164906,0.0008321199856204942,0.00010972932706218168,0.00011680771642932314,4.348782292213943e-06,4.440892098500626e-16
FIGFDN,1023,14,0.0039059270000052493,0.0003704273522117478,0.0008321199856204942,0.00010972932706216136,0.00011680771642940843,4.34878229235432e-06,1.1102230246251565e-16
FIGFAN,1023,15,0.0024679500000956978,0.00037042735221164906,0.0008321199856204942,0.00010972932706218168,0.00011680771642932314,4.348782292213943e-06,4.440892098500626e-16
FIGFDN,1023,15,0.0024679500000956978,0.0003704273522117478,0.0008321199856204942,0.00010972932706216136,0.00011680771642940843,4.34878229235432e-06,1.1102230246251565e-16
FIGFAN,1023,16,0.002585731000067426,0.00037042735221164906,0.0008321199856204942,0.00010972932706218168,0.00011680771642932314,4.348782292213943e-06,4.440892098500626e-16
FIGFDN,1023,16,0.002585731000067426,0.0003704273522117478,0.0008321199856204942,0.00010972932706216136,0.00011680771642940843,4.34878229235432e-06,1.1102230246251565e-16
FIGFAN,1023,17,0.0024351790000309848,0.00037042735221164906,0.0008321199856204942,0.00010972932706218168,0.00011680771642932314,4.348782292213943e-06,4.440892098500626e-16
FIGFDN,1023,17,0.0024351790000309848,0.0003704273522117478,0.0008321199856204942,0.00010972932706216136,0.00011680771642940843,4.34878229235432e-06,1.1102230246251565e-16
FIGFAN,1023,18,0.002458111999999346,0.00037042735221164906,0.0008321199856204942,0.00010972932706218168,0.00011680771642932314,4.348782292213943e-06,4.440892098500626e-16
FIGFDN,1023,18,0.002458111999999346,0.0003704273522117478,0.0008321199856204942,0.00010972932706216136,0.00011680771642940843,4.34878229235432e-06,1.1102230246251565e-16
FIGFAN,1023,19,0.002523483999993914,0.00037042735221164906,0.0008321199856204942,0.00010972932706218168,0.00011680771642932314,4.348782292213943e-06,4.440892098500626e-16
FIGFDN,1023,19,0.002523483999993914,0.0003704273522117478,0.0008321199856204942,0.00010972932706216136,0.00011680771642940843,4.34878229235432e-06,1.1102230246251565e-16
FIGFAN,1023,20,0.0024562080000123387,0.00037042735221164906,0.0008321199856204942,0.00010972932706218168,0.00011680771642932314,4.348782292213943e-06,4.440892098500626e-16
FIGFDN,1023,20,0.0024562080000123387,0.0003704273522117478,0.0008321199856204942,0.00010972932706216136,0.00011680771642940843,4.34878229235432e-06,1.1102230246251565e-16
FIGFAN,1023,21,0.0024428420000504047,0.00037042735221164906,0.0008321199856204942,0.00010972932706218168,0.00011680771642932314,4.348782292213943e-06,4.440892098500626e-16
FIGFDN,1023,21,0.0024428420000504047,0.0003704273522117478,0.0008321199856204942,0.00010972932706216136,0.00011680771642940843,4.34878229235432e-06,1.1102230246251565e-16
FIGFAN,1023,22,0.002475784000012027,0.00037042735221164906,0.0008321199856204942,0.00010972932706218168,0.00011680771642932314,4.348782292213943e-06,4.440892098500626e-16
FIGFDN,1023,22,0.002475784000012027,0.0003704273522117478,0.0008321199856204942,0.00010972932706216136,0.00011680771642940843,4.34878229235432e-06,1.1102230246251565e-16
FIGFAN,1023,23,0.002429598000048827,0.00037042735221164906,0.0008321199856204942,0.00010972932706218168,0.00011680771642932314,4.348782292213943e-06,4.440892098500626e-16
FIGFDN,1023,23,0.002429598000048827,0.0003704273522117478,0.0008321199856204942,0.00010972932706216136,0.00011680771642940843,4.34878229235432e-06,1.1102230246251565e-16
FIGFAN,1023,24,0.0024413400000184993,0.00037042735221164906,0.0008321199856204942,0.00010972932706218168,0.00011680771642932314,4.348782292213943e-06,4.440892098500626e-16
FIGFDN,1023,24,0.0024413400000184993,0.0003704273522117478,0.0008321199856204942,0.00010972932706216136,0.00011680771642940843,4.34878229235432e-06,1.1102230246251565e-16
FIGFAN,1023,25,0.0024799620000521827,0.00037042735221164906,0.0008321199856204942,0.00010972932706218168,0.00011680771642932314,4.348782292213943e-06,4.440892098500626e-16
FIGFDN,1023,25,0.0024799620000521827,0.0003704273522117478,0.0008321199856204942,0.00010972932706216136,0.00011680771642940843,4.34878229235432e-06,1.1102230246251565e-16
FIGFAN,1023,26,0.0024434340000425436,0.00037042735221164906,0.0008321199856204942,0.00010972932706218168,0.00011680771642932314,4.348782292213943e-06,4.440892098500626e-16
FIGFDN,1023,26,0.0024434340000425436,0.0003704273522117478,0.0008321199856204942,0.00010972932706216136,0.00011680771642940843,4.34878229235432e-06,1.1102230246251565e-16
FIGFAN,1023,27,0.0024675590000242664,0.00037042735221164906,0.0008321199856204942,0.00010972932706218168,0.00011680771642932314,4.348782292213943e-06,4.440892098500626e-16
FIGFDN,1023,27,0.0024675590000242664,0.0003704273522117478,0.0008321199856204942,0.00010972932706216136,0.00011680771642940843,4.34878229235432e-06,1.1102230246251565e-16
FIGFAN,1023,28,0.0024283559999958015,0.00037042735221164906,0.0008321199856204942,0.00010972932706218168,0.00011680771642932314,4.348782292213943e-06,4.440892098500626e-16
FIGFDN,1023,28,0.0024283559999958015,0.0003704273522117478,0.0008321199856204942,0.00010972932706216136,0.00011680771642940843,4.34878229235432e-06,1.1102230246251565e-16
FIGFAN,1023,29,0.0024414499999920736,0.00037042735221164906,0.0008321199856204942,0.00010972932706218168,0.00011680771642932314,4.348782292213943e-06,4.440892098500626e-16
FIGFDN,1023,29,0.0024414499999920736,0.0003704273522117478,0.0008321199856204942,0.00010972932706216136,0.00011680771642940843,4.34878229235432e-06,1.1102230246251565e-16
FIGFAN,2047,0,0.0045688410000366275,0.0003704273522116984,0.0008321199856204942,0.00010972932706218444,0.00011680771642963854,4.348782292214965e-06,4.440892098500626e-16
FIGFDN,2047,0,0.0045688410000366275,0.0003704273522117971,0.0008321199856204942,0.00010972932706219922,0.00011680771642945264,4.348782292355089e-06,2.220446049250313e-16
FIGFAN,2047,1,0.007571213999995052,0.0003704273522116984,0.0008321199856204942,0.00010972932706218444,0.00011680771642963854,4.348782292214965e-06,4.440892098500626e-16
FIGFDN,2047,1,0.007571213999995052,0.0003704273522117971,0.0008321199856204942,0.00010972932706219922,0.00011680771642945264,4.348782292355089e-06,2.220446049250313e-16
FIGFAN,2047,2,0.007813263000002735,0.0003704273522116984,0.0008321199856204942,0.00010972932706218444,0.00011680771642963854,4.348782292214965e-06,4.440892098500626e-16
FIGFDN,2047,2,0.007813263000002735,0.0003704273522117971,0.0008321199856204942,0.00010972932706219922,0.00011680771642945264,4.348782292355089e-06,2.220446049250313e-16
FIGFAN,2047,3,0.0048046830000885166,0.0003704273522116984,0.0008321199856204942,0.00010972932706218444,0.00011680771642963854,4.348782292214965e-06,4.440892098500626e-16
FIGFDN,2047,3,0.0048046830000885166,0.0003704273522117971,0.0008321199856204942,0.00010972932706219922,0.00011680771642945264,4.348782292355089e-06,2.220446049250313e-16
FIGFAN,2047,4,0.004498038000065208,0.0003704273522116984,0.0008321199856204942,0.00010972932706218444,0.00011680771642963854,4.348782292214965e-06,4.440892098500626e-16
FIGFDN,2047,4,0.004498038000065208,0.0003704273522117971,0.0008321199856204942,0.00010972932706219922,0.00011680771642945264,4.348782292355089e-06,2.220446049250313e-16
FIGFAN,2047,5,0.004666384999950424,0.0003704273522116984,0.0008321199856204942,0.00010972932706218444,0.00011680771642963854,4.348782292214965e-06,4.440892098500626e-16
FIGFDN,2047,5,0.004666384999950424,0.0003704273522117971,0.0008321199856204942,0.00010972932706219922,0.00011680771642945264,4.348782292355089e-06,2.220446049250313e-16
FIGFAN,2047,6,0.004430050999985724,0.0003704273522116984,0.0008321199856204942,0.00010972932706218444,0.00011680771642963854,4.348782292214965e-06,4.440892098500626e-16
FIGFDN,2047,6,0.004430050999985724,0.0003704273522117971,0.0008321199856204942,0.00010972932706219922,0.00011680771642945264,4.348782292355089e-06,2.220446049250313e-16
FIGFAN,2047,7,0.004393933000073957,0.0003704273522116984,0.0008321199856204942,0.00010972932706218444,0.00011680771642963854,4.348782292214965e-06,4.440892098500626e-16
FIGFDN,2047,7,0.004393933000073957,0.0003704273522117971,0.0008321199856204942,0.00010972932706219922,0.00011680771642945264,4.348782292355089e-06,2.220446049250313e-16
FIGFAN,2047,8,0.004388433000031,0.0003704273522116984,0.0008321199856204942,0.00010972932706218444,0.00011680771642963854,4.348782292214965e-06,4.440892098500626e-16
FIGFDN,2047,8,0.004388433000031,0.0003704273522117971,0.0008321199856204942,0.00010972932706219922,0.00011680771642945264,4.348782292355089e-06,2.220446049250313e-16
FIGFAN,2047,9,0.004405385000040951,0.0003704273522116984,0.0008321199856204942,0.00010972932706218444,0.00011680771642963854,4.348782292214965e-06,4.440892098500626e-16
FIGFDN,2047,9,0.004405385000040951,0.0003704273522117971,0.0008321199856204942,0.00010972932706219922,0.00011680771642945264,4.348782292355089e-06,2.220446049250313e-16
FIGFAN,2047,10,0.004761862999998812,0.0003704273522116984,0.0008321199856204942,0.00010972932706218444,0.00011680771642963854,4.348782292214965e-06,4.440892098500626e-16
FIGFDN,2047,10,0.004761862999998812,0.0003704273522117971,0.0008321199856204942,0.00010972932706219922,0.00011680771642945264,4.348782292355089e-06,2.220446049250313e-16
FIGFAN,2047,11,0.004408159000035994,0.0003704273522116984,0.0008321199856204942,0.00010972932706218444,0.00011680771642963854,4.348782292214965e-06,4.440892098500626e-16
FIGFDN,2047,11,0.004408159000035994,0.0003704273522117971,0.0008321199856204942,0.00010972932706219922,0.00011680771642945264,4.348782292355089e-06,2.220446049250313e-16
FIGFAN,2047,12,0.004419891999987158,0.0003704273522116984,0.0008321199856204942,0.00010972932706218444,0.00011680771642963854,4.348782292214965e-06,4.440892098500626e-16
FIGFDN,2047,12,0.004419891999987158,0.0003704273522117971,0.0008321199856204942,0.00010972932706219922,0.00011680771642945264,4.348782292355089e-06,2.220446049250313e-16
FIGFAN,2047,13,0.004419922000010956,0.0003704273522116984,0.0008321199856204942,0.00010972932706218444,0.00011680771642963854,4.348782292214965e-06,4.440892098500626e-16
FIGFDN,2047,13,0.004419922000010956,0.0003704273522117971,0.0008321199856204942,0.00010972932706219922,0.00011680771642945264,4.348782292355089e-06,2.220446049250313e-16
FIGFAN,2047,14,0.004402318000074956,0.0003704273522116984,0.0008321199856204942,0.00010972932706218444,0.00011680771642963854,4.348782292214965e-06,4.440892098500626e-16
FIGFDN,2047,14,0.004402318000074956,0.0003704273522117971,0.0008321199856204942,0.00010972932706219922,0.00011680771642945264,4.348782292355089e-06,2.220446049250313e-16
FIGFAN,2047,15,0.004417727000031846,0.0003704273522116984,0.0008321199856204942,0.00010972932706218444,0.00011680771642963854,4.348782292214965e-06,4.440892098500626e-16
FIGFDN,2047,15,0.004417727000031846,0.0003704273522117971,0.0008321199856204942,0.00010972932706219922,0.00011680771642945264,4.348782292355089e-06,2.220446049250313e-16
FIGFAN,2047,16,0.004401056000006065,0.0003704273522116984,0.0008321199856204942,0.00010972932706218444,0.00011680771642963854,4.348782292214965e-06,4.440892098500626e-16
FIGFDN,2047,16,0.004401056000006065,0.0003704273522117971,0.0008321199856204942,0.00010972932706219922,0.00011680771642945264,4.348782292355089e-06,2.220446049250313e-16
FIGFAN,2047,17,0.004388122000023031,0.0003704273522116984,0.0008321199856204942,0.00010972932706218444,0.00011680771642963854,4.348782292214965e-06,4.440892098500626e-16
FIGFDN,2047,17,0.004388122000023031,0.0003704273522117971,0.0008321199856204942,0.00010972932706219922,0.00011680771642945264,4.348782292355089e-06,2.220446049250313e-16
FIGFAN,2047,18,0.0044547469999542955,0.0003704273522116984,0.0008321199856204942,0.00010972932706218444,0.00011680771642963854,4.348782292214965e-06,4.440892098500626e-16
FIGFDN,2047,18,0.0044547469999542955,0.0003704273522117971,0.0008321199856204942,0.00010972932706219922,0.00011680771642945264,4.348782292355089e-06,2.220446049250313e-16
FIGFAN,2047,19,0.004450668999993468,0.0003704273522116984,0.0008321199856204942,0.00010972932706218444,0.00011680771642963854,4.348782292214965e-06,4.440892098500626e-16
FIGFDN,2047,19,0.004450668999993468,0.0003704273522117971,0.0008321199856204942,0.00010972932706219922,0.00011680771642945264,4.348782292355089e-06,2.220446049250313e-16
FIGFAN,2047,20,0.0044388169999365346,0.0003704273522116984,0.0008321199856204942,0.00010972932706218444,0.00011680771642963854,4.348782292214965e-06,4.440892098500626e-16
FIGFDN,2047,20,0.0044388169999365346,0.0003704273522117971,0.0008321199856204942,0.00010972932706219922,0.00011680771642945264,4.348782292355089e-06,2.220446049250313e-16
FIGFAN,2047,21,0.004400536000048305,0.0003704273522116984,0.0008321199856204942,0.00010972932706218444,0.00011680771642963854,4.348782292214965e-06,4.440892098500626e-16
FIGFDN,2047,21,0.004400536000048305,0.0003704273522117971,0.0008321199856204942,0.00010972932706219922,0.00011680771642945264,4.348782292355089e-06,2.220446049250313e-16
FIGFAN,2047,22,0.004595117999997456,0.0003704273522116984,0.0008321199856204942,0.00010972932706218444,0.00011680771642963854,4.348782292214965e-06,4.440892098500626e-16
FIGFDN,2047,22,0.004595117999997456,0.0003704273522117971,0.0008321199856204942,0.00010972932706219922,0.00011680771642945264,4.348782292355089e-06,2.220446049250313e-16
FIGFAN,2047,23,0.00446166999995512,0.0003704273522116984,0.0008321199856204942,0.00010972932706218444,0.00011680771642963854,4.348782292214965e-06,4.440892098500626e-16
FIGFDN,2047,23,0.00446166999995512,0.0003704273522117971,0.0008321199856204942,0.00010972932706219922,0.00011680771642945264,4.348782292355089e-06,2.220446049250313e-16
FIGFAN,2047,24,0.004446680999990349,0.0003704273522116984,0.0008321199856204942,0.00010972932706218444,0.00011680771642963854,4.348782292214965e-06,4.440892098500626e-16
FIGFDN,2047,24,0.004446680999990349,0.0003704273522117971,0.0008321199856204942,0.00010972932706219922,0.00011680771642945264,4.348782292355089e-06,2.220446049250313e-16
FIGFAN,2047,25,0.004421174000071915,0.0003704273522116984,0.0008321199856204942,0.00010972932706218444,0.00011680771642963854,4.348782292214965e-06,4.440892098500626e-16
FIGFDN,2047,25,0.004421174000071915,0.0003704273522117971,0.0008321199856204942,0.00010972932706219922,0.00011680771642945264,4.348782292355089e-06,2.220446049250313e-16
FIGFAN,2047,26,0.004450668999993468,0.0003704273522116984,0.0008321199856204942,0.00010972932706218444,0.00011680771642963854,4.348782292214965e-06,4.440892098500626e-16
FIGFDN,2047,26,0.004450668999993468,0.0003704273522117971,0.0008321199856204942,0.00010972932706219922,0.00011680771642945264,4.348782292355089e-06,2.220446049250313e-16
FIGFAN,2047,27,0.004418740000005528,0.0003704273522116984,0.0008321199856204942,0.00010972932706218444,0.00011680771642963854,4.348782292214965e-06,4.440892098500626e-16
FIGFDN,2047,27,0.004418740000005528,0.0003704273522117971,0.0008321199856204942,0.00010972932706219922,0.00011680771642945264,4.348782292355089e-06,2.220446049250313e-16
FIGFAN,2047,28,0.004422287000011238,0.0003704273522116984,0.0008321199856204942,0.00010972932706218444,0.00011680771642963854,4.348782292214965e-06,4.440892098500626e-16
FIGFDN,2047,28,0.004422287000011238,0.0003704273522117971,0.0008321199856204942,0.00010972932706219922,0.00011680771642945264,4.348782292355089e-06,2.220446049250313e-16
FIGFAN,2047,29,0.004448795000030259,0.0003704273522116984,0.0008321199856204942,0.00010972932706218444,0.00011680771642963854,4.348782292214965e-06,4.440892098500626e-16
FIGFDN,2047,29,0.004448795000030259,0.0003704273522117971,0.0008321199856204942,0.00010972932706219922,0.00011680771642945264,4.348782292355089e-06,2.220446049250313e-16
FIGFAN,4095,0,0.005878078000023379,0.0003704273522116984,0.0008321199856204942,0.00010972932706223971,0.00011680771642964762,4.3487822923125606e-06,4.440892098500626e-16
FIGFDN,4095,0,0.005878078000023379,0.0003704273522117478,0.0008321199856204942,0.00010972932706216558,0.0001168077164294936,4.348782292354783e-06,3.3306690738754696e-16
FIGFAN,4095,1,0.005611377000036555,0.0003704273522116984,0.0008321199856204942,0.00010972932706223971,0.00011680771642964762,4.3487822923125606e-06,4.440892098500626e-16
FIGFDN,4095,1,0.005611377000036555,0.0003704273522117478,0.0008321199856204942,0.00010972932706216558,0.0001168077164294936,4.348782292354783e-06,3.3306690738754696e-16
FIGFAN,4095,2,0.00538631400002032,0.0003704273522116984,0.0008321199856204942,0.00010972932706223971,0.00011680771642964762,4.3487822923125606e-06,4.440892098500626e-16
FIGFDN,4095,2,0.00538631400002032,0.0003704273522117478,0.0008321199856204942,0.00010972932706216558,0.0001168077164294936,4.348782292354783e-06,3.3306690738754696e-16
FIGFAN,4095,3,0.005255970999996862,0.0003704273522116984,0.0008321199856204942,0.00010972932706223971,0.00011680771642964762,4.3487822923125606e-06,4.440892098500626e-16
FIGFDN,4095,3,0.005255970999996862,0.0003704273522117478,0.0008321199856204942,0.00010972932706216558,0.0001168077164294936,4.348782292354783e-06,3.3306690738754696e-16
FIGFAN,4095,4,0.005402775999982623,0.0003704273522116984,0.0008321199856204942,0.00010972932706223971,0.00011680771642964762,4.3487822923125606e-06,4.440892098500626e-16
FIGFDN,4095,4,0.005402775999982623,0.0003704273522117478,0.0008321199856204942,0.00010972932706216558,0.0001168077164294936,4.348782292354783e-06,3.3306690738754696e-16
FIGFAN,4095,5,0.005297037999980603,0.0003704273522116984,0.0008321199856204942,0.00010972932706223971,0.00011680771642964762,4.3487822923125606e-06,4.440892098500626e-16
FIGFDN,4095,5,0.005297037999980603,0.0003704273522117478,0.0008321199856204942,0.00010972932706216558,0.0001168077164294936,4.348782292354783e-06,3.3306690738754696e-16
FIGFAN,4095,6,0.005396653999923728,0.0003704273522116984,0.0008321199856204942,0.00010972932706223971,0.00011680771642964762,4.3487822923125606e-06,4.440892098500626e-16
FIGFDN,4095,6,0.005396653999923728,0.0003704273522117478,0.0008321199856204942,0.00010972932706216558,0.0001168077164294936,4.348782292354783e-06,3.3306690738754696e-16
FIGFAN,4095,7,0.0052887210000562845,0.0003704273522116984,0.0008321199856204942,0.00010972932706223971,0.00011680771642964762,4.3487822923125606e-06,4.440892098500626e-16
FIGFDN,4095,7,0.0052887210000562845,0.0003704273522117478,0.0008321199856204942,0.00010972932706216558,0.0001168077164294936,4.348782292354783e-06,3.3306690738754696e-16
